"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Atlides gaumeri","2017-06-14 11:56:00 -0600","Selva Baja Caducifolia en Paco´s Reserva de Flora y Fauna Silvestre","Mazatlán, Sin., México",23.3015069748,-106.4401388168,NA,NA,"https://www.inaturalist.org/observations/6890899","https://static.inaturalist.org/photos/8788367/medium.jpg?1499018232","pacof",6890899,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",2,0,"2017/06/14 11:56 AM -0600","2017-06-14","2017-06-14 10:56:00 -0700","Central America",648,NA,NA,"false",NA,NA,NA,42186,"2017-07-02 13:01:38 -0700","2017-07-02 22:45:17 -0700","research","CC-BY-NC",NA,"false"
"Atlides gaumeri","2017-06-13 09:19:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/6636241","https://static.inaturalist.org/photos/8424941/medium.jpeg?1497409525","francisco3",6636241,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2017/06/13 9:19 AM HST","2017-06-13","2017-06-13 12:19:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-06-13 20:08:11 -0700","2017-06-14 15:16:44 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2017-06-10 13:46:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"https://www.inaturalist.org/observations/6584415","https://static.inaturalist.org/photos/8355744/medium.jpeg?1497143851","francisco3",6584415,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2017/06/10 1:46 PM HST","2017-06-10","2017-06-10 16:46:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-06-10 18:27:32 -0700","2017-06-10 20:46:53 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2014-07-16 10:30:00 -0500","","Tehuantepec, Oax., México",16.3226994,-95.24233,NA,NA,"http://conabio.inaturalist.org/observations/5035859","https://static.inaturalist.org/photos/6167519/medium.jpeg?1485915232","juancarlosgarciamorales1",5035859,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2014/07/16 10:30 AM CDT","2014-07-16","2014-07-16 08:30:00 -0700","Central Time (US & Canada)",4480,NA,NA,"false",NA,NA,NA,64596,"2017-01-31 19:21:39 -0700","2017-02-25 14:19:18 -0700","research","",NA,"false"
"Atlides gaumeri","2016-12-18 09:26:00 -0700","Selva Baja Caducifolia en Paco´s Reserva de Flora y Fauna Silvestre","Mazatlán, Sin., México",23.2989953883,-106.440500915,NA,NA,"https://www.inaturalist.org/observations/4918553","https://static.inaturalist.org/photos/5989279/medium.jpg?1483979310","pacof",4918553,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2016/12/18 9:26 AM -0700","2016-12-18","2016-12-18 09:26:00 -0700","Arizona",54,NA,NA,"false",NA,NA,NA,42186,"2017-01-09 10:42:11 -0700","2017-06-10 05:36:43 -0700","research","CC-BY-NC",NA,"false"
"Atlides gaumeri","2017-01-01 12:08:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4879248","https://static.inaturalist.org/photos/5931347/medium.jpeg?1483309970","francisco3",4879248,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2017/01/01 12:08 PM HST","2017-01-01","2017-01-01 15:08:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2017-01-01 15:35:45 -0700","2017-08-17 19:11:30 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2013-07-27 11:40:30 -0500","","Tlalpujahua ",19.805555,-100.173422,NA,NA,"http://conabio.inaturalist.org/observations/4865397","https://static.inaturalist.org/photos/5909732/medium.jpeg?1483063490","juancarlosgarciamorales1",4865397,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2013-07-27 11:40:30","2013-07-27","2013-07-27 09:40:30 -0700","Mexico City",1710,NA,NA,"false",NA,NA,NA,64596,"2016-12-29 19:04:47 -0700","2017-06-05 21:38:32 -0700","research","",NA,"false"
"Atlides gaumeri","2016-12-28 10:57:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4861297","https://static.inaturalist.org/photos/5903695/medium.jpeg?1482991679","francisco3",4861297,"Atlides gaumeri","Insecta",293954,"false",2,0,"2016/12/28 10:57 AM HST","2016-12-28","2016-12-28 13:57:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2016-12-28 23:08:13 -0700","2017-08-17 19:11:20 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2016-12-24 09:50:00 -1000","","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4840227","https://static.inaturalist.org/photos/5876257/medium.jpeg?1482621810","francisco3",4840227,"Atlides gaumeri","Insecta",293954,"false",1,0,"2016/12/24 9:50 AM HST","2016-12-24","2016-12-24 12:50:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2016-12-24 16:23:45 -0700","2016-12-25 23:44:53 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2016-12-21 12:26:00 -1000","                               ","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4829781","https://static.inaturalist.org/photos/5860726/medium.jpeg?1482383770","francisco3",4829781,"Atlides gaumeri","Insecta",293954,"false",3,0,"2016/12/21 12:26 PM HST","2016-12-21","2016-12-21 15:26:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2016-12-21 22:16:43 -0700","2016-12-22 13:25:27 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2016-11-30 11:09:00 -1000","                               ","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4670161","https://static.inaturalist.org/photos/5656888/medium.jpeg?1480567818","francisco3",4670161,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2016/11/30 11:09 AM HST","2016-11-30","2016-11-30 14:09:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2016-11-30 21:51:39 -0700","2017-04-28 17:42:50 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2016-11-27 12:08:00 -1000","                               ","Mazatlán, MX-SI, MX",23.299,-106.443,NA,NA,"http://conabio.inaturalist.org/observations/4652264","https://static.inaturalist.org/photos/5631159/medium.jpeg?1480295714","francisco3",4652264,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",2,0,"2016/11/27 12:08 PM HST","2016-11-27","2016-11-27 15:08:00 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2016-11-27 18:20:22 -0700","2017-05-15 13:46:35 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2016-09-21 07:59:50 -0500","","El Limon, Jalisco, Mexico",19.806822,-104.137226,NA,NA,"http://conabio.inaturalist.org/observations/4301832","https://static.inaturalist.org/photos/5162786/medium.jpg?1475974385","cpalomera",4301832,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2016-09-21 07:59:50","2016-09-21","2016-09-21 05:59:50 -0700","Central Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,78552,"2016-10-08 17:53:01 -0700","2017-04-28 00:43:51 -0700","research","CC-BY-NC",NA,"false"
"Atlides gaumeri","2016-03-03 00:00:00 -0600","","Presa El Tulillo Coahuila ",25.666749,-101.449685,NA,NA,"http://conabio.inaturalist.org/observations/2745046","https://static.inaturalist.org/photos/3101321/medium.JPG?1457137571","carloscarrera",2745046,"Atlides gaumeri","Insecta",293954,"false",2,0,"2016-03-03","2016-03-03","","Monterrey",1616,NA,NA,"false",NA,NA,NA,83111,"2016-03-04 17:26:08 -0700","2016-05-06 19:21:57 -0700","research","",NA,"false"
"Atlides gaumeri","2015-01-08 00:00:00 -0700","En Paco´s Nature Reserve","En Paco´s Nature Reserve",23.300693,-106.43994,NA,NA,"http://www.inaturalist.org/observations/1172533","https://static.inaturalist.org/photos/1479595/medium.jpg?1421008811","pacof",1172533,"Mariposa alas de telaraña panza naranja","Insecta",293954,"true",3,0,"2015-01-08","2015-01-08","","Mazatlan",30,NA,NA,"false",NA,NA,NA,42186,"2015-01-11 13:40:00 -0700","2016-04-02 08:58:34 -0700","research","CC-BY-NC",NA,"false"
"Atlides gaumeri","2014-12-31 10:21:59 -1000","                               ","Mazatlán, MX-SI, MX",23.299,-106.44343,NA,NA,"http://conabio.inaturalist.org/observations/1154071","https://static.inaturalist.org/photos/1454779/medium.JPG?1420069985","francisco3",1154071,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2014-12-31 10:21:59","2014-12-31","2014-12-31 13:21:59 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2014-12-31 16:49:51 -0700","2017-04-02 19:52:11 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2014-12-19 11:11:40 -1000","                               ","Paco's Nature Reserve",23.299,-106.44343,NA,NA,"http://conabio.inaturalist.org/observations/1139461","https://static.inaturalist.org/photos/1433615/medium.JPG?1419054395","francisco3",1139461,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2014-12-19 11:11:40","2014-12-19","2014-12-19 14:11:40 -0700","Hawaii",NA,NA,NA,"false",NA,NA,NA,21626,"2014-12-19 22:43:50 -0700","2015-09-04 10:55:53 -0700","research","CC-BY",NA,"false"
"Atlides gaumeri","2014-11-09 00:00:00 -0600","","Guanajuato, Gto.",21.019015,-101.257359,NA,NA,"http://www.inaturalist.org/observations/1066047","https://static.inaturalist.org/photos/1336210/medium.jpg?1415587178","artmur",1066047,"Mariposa alas de telaraña panza naranja","Insecta",293954,"false",1,0,"2014-11-09","2014-11-09","","Mexico City",4814,NA,NA,"false",NA,NA,NA,2365,"2014-11-09 19:39:34 -0700","2015-05-13 16:56:10 -0700","research","",NA,"false"
